email_lenghth,word_free_freq,word_win_freq,word_click_freq,suspicious_words_freq,is_spam
62,14,7,0,17,1
442,6,4,2,1,0
549,18,4,4,58,1
981,2,7,4,45,1
647,0,0,1,41,1
283,3,5,0,4,0
651,17,9,0,43,1
363,7,8,2,41,1
615,18,5,2,57,1
61,5,6,1,49,1
258,0,3,1,59,1
63,7,9,1,37,1
682,0,0,3,27,1
467,18,8,0,30,1
486,10,5,1,53,1
426,14,2,0,43,1
69,10,3,4,23,1
636,18,9,4,59,1
961,9,5,0,32,1
804,11,5,4,38,1
784,0,8,4,11,1
119,6,3,4,38,1
873,16,4,2,8,1
260,9,4,2,51,1
150,5,2,0,14,1
747,16,1,0,22,1
181,17,7,3,43,1
672,4,9,2,44,1
430,17,8,0,21,1
181,16,9,2,35,1
69,15,8,3,9,1
955,7,4,0,27,1
585,12,8,0,55,1
276,15,3,0,34,1
203,10,1,0,55,1
854,5,2,1,28,1
791,2,0,2,4,0
518,0,4,2,3,0
871,17,0,2,50,1
920,4,0,3,14,1
454,12,6,1,29,1
251,9,1,2,59,1
87,4,7,2,25,1
991,13,5,0,22,1
821,16,3,0,38,1
237,0,8,0,28,1
106,1,9,2,21,1
990,6,7,0,34,1
69,9,9,2,56,1
322,19,2,3,58,1
168,6,2,3,47,1
632,15,3,4,46,1
565,4,8,1,17,1
270,11,8,0,34,1
575,16,4,0,45,1
564,15,8,1,32,1
777,19,5,1,6,1
790,15,7,4,33,1
385,18,7,1,9,1
747,14,9,2,23,1
104,11,6,0,24,1
549,9,3,1,47,1
949,1,3,2,43,1
937,6,5,1,26,1
815,12,8,2,49,1
585,2,6,3,5,1
211,14,4,2,58,1
719,0,4,4,48,1
643,2,7,2,7,1
964,9,5,1,20,1
208,14,0,3,40,1
237,5,0,3,18,1
109,19,8,2,33,1
964,14,7,1,38,1
866,6,5,3,42,1
368,4,0,2,22,1
927,3,1,2,12,1
260,17,9,2,41,1
455,2,2,3,46,1
713,16,9,0,52,1
158,17,2,1,38,1
125,17,1,4,27,1
591,1,1,4,5,0
363,12,5,1,56,1
166,14,6,0,11,1
976,4,3,1,2,0
917,2,0,2,47,1
753,4,5,1,19,1
68,4,6,1,40,1
481,4,3,3,41,1
734,2,5,4,44,1
789,2,8,4,7,1
399,19,3,2,25,1
232,17,9,2,37,1
162,19,3,3,27,1
232,3,9,2,34,1
530,0,4,0,43,1
195,15,2,3,40,1
880,7,9,3,40,1
677,16,1,1,42,1
162,7,8,1,37,1
812,6,0,0,1,0
525,7,4,3,6,1
812,11,4,3,40,1
352,15,7,1,24,1
874,11,5,4,50,1
167,18,5,4,49,1
862,9,5,1,31,1
210,6,3,2,11,1
450,11,0,3,52,1
247,19,2,0,10,1
309,4,9,4,9,1
709,15,5,2,54,1
801,8,4,3,34,1
96,6,9,2,43,1
448,19,0,3,3,1
759,13,4,3,41,1
608,10,1,1,1,0
127,6,0,1,43,1
173,9,3,0,27,1
124,8,5,0,42,1
920,3,6,2,45,1
186,15,8,1,46,1
651,9,4,3,13,1
449,18,7,1,57,1
886,16,7,3,43,1
554,8,8,1,28,1
549,12,2,3,1,1
622,0,2,2,54,1
187,1,8,1,33,1
99,12,6,4,32,1
820,8,3,4,19,1
668,6,0,3,46,1
674,15,6,2,29,1
911,18,9,3,53,1
303,6,5,2,41,1
679,5,2,0,25,1
759,17,4,1,19,1
898,18,2,2,0,1
926,10,7,3,0,1
612,11,4,0,24,1
806,9,9,3,32,1
964,12,9,4,22,1
475,11,5,4,10,1
596,9,1,1,59,1
351,19,7,1,59,1
971,17,8,0,43,1
630,3,2,4,14,1
398,4,5,2,13,1
881,4,5,4,54,1
982,11,1,1,0,0
98,2,9,3,32,1
966,7,7,0,5,1
123,1,4,4,55,1
753,17,7,2,22,1
310,8,7,2,53,1
405,12,2,2,25,1
631,6,4,0,2,0
651,9,6,2,45,1
309,8,4,2,59,1
687,14,5,4,58,1
792,4,1,0,54,1
344,11,7,3,5,1
980,0,4,3,39,1
690,11,5,2,51,1
841,5,0,1,24,1
362,18,9,0,46,1
661,18,1,1,16,1
887,15,3,0,27,1
858,18,8,0,31,1
231,2,5,4,28,1
735,9,7,2,22,1
877,17,1,4,40,1
413,12,9,1,15,1
237,17,4,1,31,1
618,2,0,3,25,1
592,2,3,4,32,1
645,11,9,4,57,1
713,19,0,4,47,1
597,6,8,3,18,1
774,7,1,4,54,1
975,8,6,4,40,1
457,13,2,4,16,1
925,4,1,4,37,1
667,18,3,1,58,1
463,15,6,2,13,1
391,11,6,1,17,1
269,3,8,4,20,1
952,7,2,0,45,1
212,6,6,0,54,1
269,14,5,3,38,1
319,5,9,1,41,1
681,4,6,3,47,1
955,13,6,3,38,1
897,12,9,0,27,1
449,9,4,1,19,1
231,17,8,2,59,1
667,3,6,1,5,0
778,7,6,3,58,1
254,10,2,4,25,1
631,16,0,3,5,1
605,17,4,1,38,1
890,10,7,0,56,1
862,15,4,1,53,1
277,11,9,2,59,1
745,12,2,4,25,1
668,15,8,4,16,1
645,0,1,3,39,1
899,15,2,1,1,1
299,14,3,0,50,1
924,5,9,2,59,1
490,11,0,3,20,1
582,7,3,1,53,1
245,6,3,0,6,0
739,1,8,1,43,1
978,11,7,0,19,1
568,13,1,1,2,1
119,15,6,1,56,1
688,10,5,3,35,1
448,19,6,1,56,1
721,8,3,1,56,1
809,9,4,3,42,1
252,16,5,3,43,1
197,11,8,4,50,1
521,5,1,4,18,1
704,18,8,3,29,1
993,10,9,2,10,1
248,8,0,0,12,1
966,5,3,3,55,1
475,15,4,4,32,1
715,19,8,1,37,1
541,15,5,3,53,1
937,5,3,3,56,1
945,4,1,4,47,1
191,3,4,4,1,0
362,1,7,2,45,1
214,5,7,4,55,1
363,8,5,4,22,1
70,16,0,4,49,1
131,13,7,1,48,1
630,6,3,3,19,1
180,18,1,3,49,1
648,0,0,4,50,1
779,19,6,2,29,1
982,14,1,4,14,1
354,17,3,2,1,1
964,2,3,3,29,1
420,17,9,2,24,1
906,1,0,2,3,0
902,9,1,0,0,0
433,10,0,2,7,1
957,2,5,2,51,1
494,6,2,1,13,1
474,7,0,3,57,1
210,18,7,4,10,1
227,17,3,0,58,1
678,12,9,2,23,1
757,12,6,1,23,1
944,18,9,1,31,1
539,11,1,4,24,1
376,16,5,4,45,1
647,11,5,3,27,1
338,12,6,2,15,1
642,11,0,1,41,1
713,18,0,0,38,1
622,13,1,3,15,1
622,6,1,2,35,1
403,12,4,4,11,1
77,5,0,2,11,1
92,18,1,4,33,1
730,18,5,2,37,1
472,3,2,0,19,1
647,18,3,3,46,1
226,8,0,4,14,1
578,15,4,0,21,1
659,3,3,1,15,1
543,5,7,0,23,1
247,7,2,0,2,0
659,15,9,0,0,1
626,4,0,4,52,1
891,9,9,1,43,1
902,12,4,3,46,1
566,13,0,0,50,1
563,6,4,4,37,1
71,19,8,4,50,1
161,5,4,3,16,1
106,6,1,2,40,1
115,4,1,1,20,1
891,17,9,1,44,1
147,11,8,0,46,1
193,5,4,2,47,1
929,0,7,1,12,1
484,3,9,0,1,0
686,18,3,2,1,1
728,11,1,4,42,1
135,14,3,0,24,1
637,2,3,2,27,1
393,19,8,3,47,1
985,7,9,1,48,1
343,10,5,0,25,1
620,15,9,4,34,1
699,8,5,0,27,1
660,2,4,1,57,1
753,4,5,1,58,1
292,19,0,2,54,1
880,13,4,4,32,1
610,14,5,2,17,1
81,5,7,4,13,1
440,3,3,0,53,1
326,7,4,0,40,1
581,18,3,2,59,1
203,4,6,3,8,1
432,12,9,1,43,1
117,15,5,2,55,1
927,0,3,2,29,1
933,12,5,0,2,1
263,10,3,1,33,1
704,7,7,2,32,1
425,7,2,0,26,1
793,13,7,0,58,1
262,12,1,2,8,1
128,2,5,2,12,1
775,3,7,0,29,1
677,19,0,2,52,1
653,14,5,1,59,1
831,14,8,0,15,1
972,12,9,0,50,1
430,8,9,2,41,1
729,9,1,2,25,1
107,11,0,2,58,1
845,13,1,1,4,1
75,0,4,0,45,1
930,13,5,3,26,1
496,13,0,1,14,1
115,7,6,1,27,1
970,15,3,0,2,1
809,13,8,3,40,1
303,0,5,0,0,0
948,15,8,1,0,1
93,17,0,2,50,1
146,6,3,0,5,0
603,14,1,0,10,1
276,16,5,2,49,1
823,18,3,3,45,1
728,12,8,3,15,1
485,8,2,0,32,1
840,14,0,2,23,1
650,2,0,0,58,1
428,0,8,2,31,1
227,15,8,1,9,1
476,7,4,2,24,1
964,12,1,0,9,1
758,7,8,4,12,1
356,16,7,3,59,1
828,13,9,0,0,1
553,6,9,2,34,1
317,14,5,2,13,1
635,15,6,3,20,1
57,18,5,0,47,1
969,5,4,4,54,1
557,0,3,1,57,1
525,11,6,4,51,1
346,17,3,1,37,1
213,15,9,1,0,1
534,11,9,0,19,1
646,19,9,1,55,1
121,12,8,2,4,1
616,7,4,1,39,1
954,0,7,1,43,1
608,6,5,3,31,1
960,14,3,3,0,1
993,12,2,0,44,1
287,12,5,0,57,1
153,8,0,2,40,1
259,14,1,3,51,1
603,3,6,4,56,1
877,12,3,0,55,1
517,11,4,0,39,1
503,4,9,3,44,1
317,6,0,3,59,1
435,7,1,2,1,0
824,4,3,3,30,1
897,8,7,1,46,1
436,13,9,4,45,1
926,11,3,1,50,1
308,3,2,1,25,1
332,19,2,1,8,1
675,7,4,0,50,1
924,16,2,1,29,1
89,7,7,0,45,1
535,0,4,3,7,0
978,19,6,4,4,1
269,1,7,4,38,1
178,3,4,1,3,0
569,0,7,4,39,1
662,6,2,0,35,1
977,0,6,3,20,1
941,8,7,1,32,1
737,2,6,2,25,1
668,11,1,4,39,1
662,18,7,4,38,1
309,14,5,1,10,1
415,15,9,4,20,1
807,9,2,4,47,1
836,5,3,2,21,1
593,16,6,0,48,1
698,16,2,1,55,1
573,18,0,1,56,1
956,17,5,2,58,1
863,10,2,2,36,1
936,6,9,0,57,1
65,9,5,3,6,1
178,6,9,1,41,1
624,4,2,4,12,1
158,11,5,0,19,1
936,15,3,1,14,1
582,17,3,0,37,1
719,2,9,3,33,1
318,19,9,1,35,1
211,14,1,4,52,1
309,4,3,1,45,1
973,12,3,0,56,1
151,18,6,3,24,1
555,11,4,0,55,1
784,4,7,0,28,1
620,5,6,2,46,1
296,6,9,0,27,1
689,9,8,3,13,1
844,15,7,4,3,1
886,7,8,2,37,1
586,8,0,0,6,0
180,3,9,1,12,1
402,7,2,2,16,1
245,6,4,3,28,1
842,14,8,1,16,1
965,2,7,3,35,1
979,16,9,1,18,1
715,10,6,4,25,1
431,8,1,3,51,1
694,4,5,1,44,1
276,9,3,3,8,1
750,14,4,2,1,1
525,13,4,3,19,1
526,3,3,3,22,1
314,19,3,1,17,1
421,1,3,3,55,1
535,11,1,4,25,1
483,0,0,0,51,1
695,19,1,2,24,1
260,4,6,1,16,1
621,5,0,3,38,1
989,10,5,3,48,1
426,7,3,3,58,1
444,6,1,2,9,1
499,3,2,0,58,1
992,5,6,4,24,1
413,15,5,4,45,1
925,19,5,1,27,1
506,14,7,0,25,1
774,13,7,0,11,1
777,11,5,2,57,1
275,11,0,3,43,1
180,15,9,0,48,1
637,14,6,3,18,1
525,12,7,2,59,1
847,10,4,1,22,1
326,16,3,1,13,1
205,14,6,3,16,1
809,13,5,3,14,1
267,9,5,0,20,1
239,11,2,2,37,1
466,15,9,1,29,1
724,14,3,0,18,1
741,9,4,4,31,1
595,3,8,0,28,1
90,8,7,3,21,1
356,19,2,4,19,1
992,8,5,0,37,1
387,19,9,2,37,1
363,10,0,1,35,1
124,10,2,4,0,1
328,6,9,2,18,1
225,9,6,0,42,1
945,3,6,3,25,1
711,4,1,3,6,0
322,4,2,2,33,1
886,10,6,3,35,1
669,8,5,1,5,1
700,15,6,2,36,1
911,8,9,2,21,1
832,3,8,3,52,1
908,1,7,2,8,1
980,13,5,0,42,1
338,2,3,4,59,1
773,17,9,4,28,1
942,5,8,3,49,1
321,10,6,1,51,1
979,17,4,1,16,1
115,11,1,3,59,1
532,4,8,3,12,1
985,8,6,2,54,1
297,19,8,1,16,1
205,17,8,4,53,1
96,18,9,3,57,1
984,2,4,4,9,1
503,8,6,4,24,1
250,3,4,1,17,1
709,16,2,4,48,1
173,16,9,2,43,1
50,1,7,2,14,1
808,8,7,1,58,1
904,8,8,2,26,1
689,4,5,3,58,1
240,14,1,1,57,1
628,14,2,4,18,1
565,2,9,3,53,1
491,18,5,1,14,1
970,2,0,4,44,1
864,5,1,4,6,1
855,3,7,4,42,1
192,12,7,4,39,1
240,12,5,4,51,1
582,10,2,1,15,1
276,4,1,2,23,1
362,0,5,4,22,1
678,8,0,3,10,1
998,16,9,1,23,1
351,0,5,0,4,0
703,2,8,2,57,1
509,14,6,3,38,1
450,9,8,4,47,1
600,7,1,1,29,1
442,11,4,1,15,1
916,14,8,4,19,1
813,8,6,3,28,1
894,9,8,1,16,1
256,19,5,2,18,1
259,8,6,3,59,1
164,14,9,4,25,1
786,0,4,3,14,1
695,1,5,3,24,1
300,18,0,0,14,1
268,13,0,4,58,1
456,7,1,2,19,1
492,5,3,4,29,1
652,11,8,0,20,1
403,14,6,4,46,1
937,13,5,4,34,1
607,0,0,2,43,1
599,10,4,0,58,1
191,2,3,4,5,0
661,18,4,4,51,1
550,17,8,1,36,1
889,19,2,4,10,1
751,1,3,2,22,1
596,6,7,1,43,1
708,7,2,0,38,1
591,18,2,3,8,1
895,14,8,2,17,1
556,9,4,0,45,1
645,0,9,1,35,1
930,5,0,3,39,1
330,12,6,0,47,1
473,13,6,2,35,1
905,2,5,1,27,1
319,10,5,2,18,1
203,2,2,2,29,1
663,18,2,1,57,1
776,9,9,4,37,1
711,14,8,2,50,1
993,10,0,1,14,1
132,14,6,2,43,1
671,12,9,4,11,1
996,4,6,1,1,0
948,3,7,0,8,1
475,12,5,0,34,1
324,8,7,0,0,0
762,16,0,3,45,1
333,1,0,2,59,1
222,4,8,2,30,1
376,15,3,1,27,1
767,6,2,3,44,1
112,0,5,2,56,1
122,11,9,1,36,1
812,10,8,4,6,1
685,11,9,2,45,1
424,18,3,2,15,1
682,11,8,4,49,1
557,11,4,4,13,1
836,13,6,2,32,1
992,1,2,4,5,0
447,1,2,1,20,1
169,3,2,2,9,1
983,19,7,2,31,1
486,15,5,0,5,1
878,9,8,2,1,1
725,12,8,0,38,1
985,1,7,4,48,1
514,2,0,4,26,1
335,18,5,1,55,1
314,5,3,0,13,1
369,18,3,2,22,1
722,19,2,0,38,1
425,18,8,4,53,1
869,7,1,4,57,1
138,13,0,1,20,1
703,9,9,4,40,1
252,2,2,0,50,1
870,5,3,2,29,1
788,14,3,2,24,1
383,17,5,0,52,1
271,13,0,1,23,1
90,18,0,2,10,1
757,9,1,0,34,1
117,14,3,0,54,1
825,3,6,4,57,1
563,1,5,4,3,0
922,2,8,1,36,1
686,6,6,1,35,1
671,15,4,1,12,1
647,9,5,0,8,1
986,18,9,0,27,1
681,16,8,4,54,1
176,18,0,2,45,1
304,4,8,1,15,1
744,19,5,3,53,1
65,12,3,1,5,1
526,12,4,4,26,1
111,10,0,0,9,1
930,10,6,4,22,1
481,15,7,4,20,1
719,14,4,4,25,1
317,16,1,3,44,1
84,17,7,3,2,1
828,18,9,1,58,1
625,3,6,0,42,1
543,4,9,4,34,1
611,6,8,2,6,1
518,1,3,1,26,1
816,0,8,1,41,1
710,11,3,4,32,1
374,9,2,1,3,0
353,7,2,4,25,1
325,0,9,1,7,1
918,11,1,0,19,1
733,1,9,1,16,1
978,9,2,1,4,1
250,16,7,2,48,1
494,2,7,0,8,1
954,6,1,0,7,0
373,11,1,0,6,1
84,7,1,1,36,1
531,19,9,3,35,1
777,11,6,1,54,1
529,2,5,4,2,0
114,16,0,2,7,1
57,8,1,0,4,0
350,9,0,4,4,1
392,5,6,4,16,1
480,0,5,3,46,1
473,11,1,0,57,1
381,4,1,1,26,1
487,12,1,0,39,1
637,14,7,2,38,1
223,10,6,0,48,1
608,7,0,4,11,1
576,4,3,4,27,1
922,1,3,1,3,0
708,11,6,1,51,1
75,1,1,1,27,1
869,15,3,2,24,1
654,2,0,0,57,1
455,9,3,3,49,1
281,18,0,0,35,1
582,7,1,1,41,1
868,6,1,2,2,0
599,0,9,0,57,1
837,11,2,4,30,1
554,4,7,0,36,1
718,15,5,4,11,1
228,3,5,0,54,1
181,16,8,0,36,1
872,1,7,0,36,1
504,11,1,1,3,1
397,0,5,4,29,1
589,11,0,2,56,1
821,11,8,3,37,1
455,11,3,4,41,1
125,18,3,1,37,1
990,16,8,4,26,1
628,19,2,2,53,1
903,10,4,4,21,1
541,12,0,1,0,0
243,7,5,1,47,1
211,9,2,3,42,1
396,7,0,2,37,1
410,19,9,3,19,1
818,7,5,0,17,1
633,8,9,1,5,1
136,6,1,3,48,1
983,13,7,1,11,1
311,1,1,1,16,1
263,10,3,0,52,1
714,7,2,1,21,1
771,12,8,3,17,1
962,14,1,2,9,1
622,2,2,4,23,1
829,13,6,3,19,1
311,14,3,0,11,1
779,1,5,4,3,0
332,18,2,1,41,1
697,11,0,3,4,1
516,19,5,4,25,1
429,3,3,3,35,1
411,2,1,1,58,1
498,4,6,3,15,1
490,2,9,0,4,0
142,14,4,4,25,1
670,18,5,4,18,1
802,1,5,4,55,1
916,11,8,3,5,1
473,4,1,1,23,1
191,16,5,3,30,1
340,13,8,3,30,1
481,9,3,4,52,1
798,2,5,1,6,0
901,3,6,2,9,1
873,5,0,1,38,1
738,15,4,3,21,1
702,6,3,0,13,1
750,14,9,1,27,1
98,19,1,4,41,1
351,10,1,0,51,1
930,0,1,2,21,1
239,4,6,2,56,1
185,12,3,0,31,1
604,13,5,2,10,1
453,8,6,0,13,1
941,16,8,3,30,1
914,14,1,0,43,1
651,6,9,3,3,1
856,11,8,4,44,1
390,5,4,4,21,1
806,15,5,2,53,1
994,4,5,0,28,1
753,8,2,3,34,1
367,13,9,4,12,1
667,7,6,4,19,1
412,13,6,4,18,1
871,11,7,2,14,1
431,9,4,4,50,1
282,19,1,1,25,1
826,19,2,2,59,1
393,12,8,0,19,1
598,18,5,1,35,1
866,14,7,2,5,1
602,7,7,2,14,1
578,9,4,3,3,1
905,2,0,1,5,0
838,2,5,1,1,0
868,4,6,1,35,1
620,15,8,4,49,1
984,16,1,4,14,1
232,5,1,0,11,1
90,19,9,0,39,1
600,19,0,0,43,1
446,15,4,4,40,1
753,1,1,3,6,0
828,19,2,0,21,1
543,14,1,2,7,1
708,17,3,4,51,1
956,0,2,3,41,1
382,18,8,2,10,1
176,11,9,2,1,1
607,7,1,4,29,1
606,5,6,1,3,0
50,11,2,3,52,1
217,6,9,4,24,1
669,17,7,1,20,1
68,13,3,4,24,1
381,7,3,4,8,1
633,19,8,2,7,1
505,13,2,4,4,1
158,4,6,1,45,1
317,8,0,2,27,1
494,7,6,1,1,0
289,1,9,1,20,1
978,15,1,2,58,1
350,12,5,1,48,1
651,6,8,0,7,1
152,15,5,4,33,1
299,6,2,2,22,1
502,13,0,2,14,1
569,13,3,0,26,1
202,11,3,0,1,0
908,0,7,0,27,1
223,0,9,0,10,1
392,11,9,3,45,1
719,19,6,2,20,1
480,14,9,1,41,1
776,3,6,2,31,1
738,6,6,2,31,1
736,15,1,2,6,1
901,2,8,0,21,1
899,6,5,0,13,1
707,5,1,3,12,1
373,15,0,2,20,1
722,7,0,4,21,1
688,5,0,3,33,1
469,9,3,0,9,1
643,15,3,2,0,1
534,10,8,0,0,1
708,12,0,1,23,1
800,5,2,0,2,0
461,0,2,0,30,1
985,18,7,3,42,1
133,11,1,1,50,1
162,5,5,4,40,1
786,17,3,4,12,1
381,12,9,4,53,1
427,6,5,2,3,1
804,12,4,4,51,1
704,7,8,2,22,1
90,16,8,0,5,1
984,8,0,4,33,1
819,19,2,3,40,1
846,12,0,1,17,1
154,1,5,1,55,1
251,3,2,0,35,1
499,1,0,1,25,1
868,3,5,1,32,1
892,17,4,0,32,1
315,4,7,0,24,1
959,18,1,0,51,1
259,9,7,3,16,1
612,17,4,0,50,1
167,9,7,0,2,1
762,4,9,0,54,1
426,16,3,4,21,1
600,12,3,4,55,1
589,16,9,3,54,1
820,8,3,3,48,1
133,11,5,1,34,1
503,13,3,4,56,1
716,13,8,3,3,1
678,7,8,3,58,1
563,4,2,1,27,1
654,18,6,0,58,1
727,13,4,2,12,1
436,8,8,1,29,1
961,6,1,2,46,1
399,7,2,1,11,1
345,13,9,1,2,1
307,13,4,0,20,1
130,10,4,3,39,1
986,13,9,4,0,1
317,7,6,1,17,1
468,2,7,0,12,1
284,17,7,2,6,1
882,2,0,3,12,1
360,12,0,1,16,1
862,11,2,2,44,1
406,14,0,1,31,1
262,17,0,4,28,1
623,4,9,4,44,1
98,6,7,3,29,1
176,10,0,2,10,1
272,10,8,4,13,1
970,14,1,0,52,1
328,9,8,3,9,1
457,14,6,1,7,1
554,12,8,2,30,1
343,13,2,2,5,1
845,16,0,0,18,1
326,12,0,4,54,1
487,9,9,2,18,1
156,0,5,0,11,1
707,0,6,0,52,1
469,14,8,1,38,1
660,15,5,0,49,1
478,11,4,3,57,1
424,5,1,2,51,1
122,5,1,3,17,1
998,11,7,0,54,1
683,14,0,0,2,1
79,3,7,3,8,1
237,3,9,1,58,1
413,1,6,0,5,0
915,11,6,3,0,1
849,6,4,3,41,1
500,19,2,2,39,1
244,8,6,1,28,1
205,8,6,4,54,1
221,7,6,3,48,1
896,13,1,2,34,1
90,0,2,4,34,1
112,11,2,2,29,1
72,1,3,2,34,1
409,12,8,1,38,1
124,3,9,0,21,1
609,19,0,1,42,1
721,17,6,4,27,1
874,18,6,1,17,1
167,15,3,0,31,1
661,13,0,1,4,1
429,7,2,1,53,1
978,11,4,1,59,1
969,8,1,3,33,1
728,5,6,3,30,1
339,17,9,1,45,1
489,1,9,0,32,1
717,7,6,0,3,1
982,13,9,0,13,1
56,5,4,0,14,1
245,9,9,2,59,1
470,7,5,1,19,1
617,16,0,1,19,1
882,11,3,2,48,1
242,16,3,0,34,1
608,12,7,4,54,1
197,18,1,4,3,1
836,11,0,2,17,1
718,15,6,4,23,1
251,4,5,3,26,1
493,15,4,1,32,1
963,5,7,4,24,1
468,10,1,3,4,1
476,16,1,1,17,1
528,13,8,3,44,1
524,5,0,1,45,1
175,10,5,1,19,1
444,11,2,4,34,1
866,12,4,2,54,1
930,3,7,4,5,1
855,6,6,0,26,1
625,1,3,3,27,1
374,5,7,0,10,1
441,5,9,1,8,1
979,17,1,4,51,1
737,19,6,0,27,1
677,7,4,0,18,1
489,7,5,0,38,1
253,7,2,1,53,1
535,7,9,1,20,1
882,0,6,1,30,1
80,1,6,0,41,1
437,11,1,3,6,1
674,14,0,4,36,1
926,3,9,4,24,1
483,2,1,1,27,1
886,13,7,0,35,1
975,7,9,3,16,1
425,12,2,2,25,1
393,18,3,1,27,1
492,4,7,2,36,1
628,12,2,4,16,1
124,19,5,4,59,1
606,0,1,3,48,1
821,15,2,3,16,1
715,1,0,2,32,1
204,6,8,4,55,1
479,5,3,3,33,1
412,4,5,3,56,1
497,3,6,4,22,1
283,1,1,4,29,1
612,9,7,0,26,1
867,4,8,3,50,1
311,17,9,2,8,1
876,9,1,1,19,1
174,14,4,1,22,1
960,8,1,4,46,1
294,10,4,2,18,1
591,16,6,0,36,1
987,8,5,3,44,1
534,15,3,0,3,1
171,5,1,2,12,1
174,10,6,0,37,1
598,16,9,4,11,1
219,3,8,1,8,1
173,14,0,4,14,1
918,0,2,3,20,1
84,19,6,4,14,1
136,0,8,2,48,1
695,8,4,2,4,1
757,11,6,3,4,1
835,3,9,3,24,1
250,12,6,1,23,1
418,6,3,0,36,1
846,7,4,1,52,1
126,12,1,4,30,1
108,10,7,0,45,1
480,8,0,3,33,1
687,15,1,2,40,1
549,9,2,4,13,1
962,10,6,1,26,1
158,11,5,3,46,1
785,13,6,0,3,1
327,18,4,0,22,1
117,11,3,2,57,1
118,17,6,3,37,1
214,16,2,3,45,1
538,2,9,4,4,1
354,0,6,4,26,1
958,18,1,0,42,1
723,3,7,1,52,1
414,15,5,0,13,1
903,11,2,4,6,1
870,12,2,4,45,1
428,16,4,4,44,1
392,7,2,0,17,1
996,12,5,3,31,1
948,19,1,1,56,1
603,4,7,1,1,0
403,17,8,4,40,1
465,14,6,2,42,1
158,11,2,0,19,1
612,16,9,3,28,1
811,14,3,4,57,1
546,1,9,2,42,1
390,5,1,4,25,1
991,16,8,2,37,1
432,15,4,1,0,1
582,16,1,2,4,1
349,19,9,1,53,1
188,8,5,1,56,1
408,4,6,0,13,1
885,0,1,2,24,1
548,5,0,3,47,1
434,13,6,3,8,1
653,16,0,2,29,1
329,18,2,0,18,1
686,0,3,3,51,1
532,0,1,4,39,1
958,12,6,3,7,1
160,13,4,0,15,1
915,5,0,1,49,1
188,5,7,1,7,1
484,0,9,1,22,1
558,13,6,0,8,1
322,2,3,1,31,1
148,9,1,1,36,1
813,18,6,0,33,1
899,18,1,4,52,1
153,18,5,3,45,1
263,3,0,0,17,1
810,19,6,0,44,1
713,18,6,2,43,1
811,9,3,1,14,1
836,1,3,4,52,1
214,3,9,2,14,1
902,5,4,4,28,1
569,6,1,1,56,1
333,15,8,1,22,1
566,6,9,1,22,1
706,17,3,3,0,1
662,19,8,4,56,1
213,18,2,4,21,1
935,8,8,2,6,1
708,19,0,0,44,1
113,9,6,1,31,1
140,12,3,1,27,1
166,17,6,2,49,1
915,15,9,4,31,1
316,16,5,3,32,1
871,12,3,4,42,1
734,11,3,3,12,1
608,9,7,3,51,1
189,0,6,4,27,1
295,7,3,1,8,1
710,17,5,3,56,1
807,1,5,2,47,1
444,15,0,2,42,1
536,11,1,3,2,1
525,8,3,1,16,1
566,2,5,3,33,1
233,3,5,2,31,1
69,1,0,2,8,0
986,7,7,4,40,1
607,9,1,1,47,1
573,15,4,4,59,1
631,10,3,0,0,0
578,17,4,3,56,1
932,13,4,4,48,1
196,7,9,1,41,1
715,14,7,3,19,1
353,16,9,3,4,1
669,17,6,3,39,1
797,5,8,3,44,1
869,13,0,3,20,1
913,2,5,1,4,0
631,6,5,0,3,0
744,14,1,2,56,1
811,15,7,0,7,1
277,15,5,2,24,1
151,7,9,4,54,1
636,6,8,3,6,1
466,5,9,4,36,1
265,1,4,4,41,1
456,12,6,2,31,1
448,11,5,1,16,1
972,14,4,3,27,1
764,8,5,4,5,1
753,1,3,0,41,1
810,16,2,3,47,1
548,4,0,1,53,1
803,10,0,3,41,1
514,18,5,4,35,1
740,6,8,0,1,0
998,1,7,4,30,1
780,15,1,1,0,1
131,11,8,2,2,1
653,14,7,0,58,1
996,0,8,1,12,1
736,12,3,1,30,1
800,5,8,4,28,1
821,12,1,4,56,1
952,17,0,4,43,1
414,2,8,2,32,1
212,0,9,3,52,1
97,14,7,3,9,1
560,12,6,4,37,1
378,4,7,4,8,1
889,12,0,2,0,0
165,4,8,3,43,1
990,18,9,2,36,1
898,17,8,1,31,1
386,9,8,3,32,1
930,7,5,4,1,1
786,14,3,0,45,1
913,19,1,1,1,1
889,3,3,0,58,1
196,1,6,2,4,0
624,5,0,2,9,1
855,2,8,2,51,1
372,6,2,4,37,1
492,9,3,2,36,1
886,5,4,0,1,0
62,15,2,1,40,1
992,1,3,4,41,1
543,16,4,1,39,1
750,12,0,2,24,1
336,0,8,3,58,1
769,5,9,4,37,1
163,4,9,2,36,1
529,12,3,4,52,1
71,17,8,3,17,1
398,11,3,0,26,1
775,6,0,0,19,1
732,14,4,0,49,1
884,2,8,3,33,1
615,15,2,1,43,1
955,0,4,3,7,0
859,15,2,3,3,1
369,11,2,2,59,1
175,18,0,0,29,1
326,7,1,4,51,1
253,11,1,1,54,1
243,14,8,4,35,1
730,1,6,2,8,1
713,16,7,2,40,1
596,6,1,1,11,1
745,12,8,4,13,1
335,0,2,1,34,1
